record_type,scope,backbone,method,tissue,fold,split,slide_id,seed,class_name,true_class,predicted_class,count,patch_count,annotated_cell_count,nuclei_per_patch,class_entropy_bits,immune_count,immune_frequency,stromal_count,stromal_frequency,epithelial_count,epithelial_frequency,melanocyte_count,melanocyte_frequency,other_count,other_frequency,total_variation,jensen_shannon_bits,rare_or_absent_train_present_test,Dice,Jaccard,bPQ,mPQ,F1det,F1type,Dice_mean,Dice_sd,Jaccard_mean,Jaccard_sd,bPQ_mean,bPQ_sd,mPQ_mean,mPQ_sd,F1det_mean,F1det_sd,F1type_mean,F1type_sd,Dice_difference_B_minus_A,Jaccard_difference_B_minus_A,bPQ_difference_B_minus_A,mPQ_difference_B_minus_A,F1det_difference_B_minus_A,F1type_difference_B_minus_A,class_f1,class_f1_mean,class_f1_sd,matched_support,total_true_support,predicted_count,predicted_frequency,bPQ_rank,mPQ_rank,F1det_rank,F1type_rank,strong_detection_weak_typing,dominant_confusion,dominant_confusion_count,checkpoint_policy,source_path,note
klt_confusion,KLT,CellViT-SAM-H,FullFT,Tonsil,A,,,42,,Stromal,Melanocyte,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Tonsil,A,,,42,,Stromal,Other,1627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Tonsil,A,,,42,,Epithelial,Background,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Tonsil,A,,,42,,Epithelial,Immune,8624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Tonsil,A,,,42,,Epithelial,Stromal,6137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Tonsil,A,,,42,,Epithelial,Epithelial,49071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Tonsil,A,,,42,,Epithelial,Melanocyte,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Tonsil,A,,,42,,Epithelial,Other,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Tonsil,A,,,42,,Melanocyte,Background,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Tonsil,A,,,42,,Melanocyte,Immune,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Tonsil,A,,,42,,Melanocyte,Stromal,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Tonsil,A,,,42,,Melanocyte,Epithelial,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Tonsil,A,,,42,,Melanocyte,Melanocyte,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Tonsil,A,,,42,,Melanocyte,Other,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Tonsil,A,,,42,,Other,Background,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Tonsil,A,,,42,,Other,Immune,5476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Tonsil,A,,,42,,Other,Stromal,8281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Tonsil,A,,,42,,Other,Epithelial,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Tonsil,A,,,42,,Other,Melanocyte,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Tonsil,A,,,42,,Other,Other,1480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_seed_metric,KLT,CellViT-SAM-H,FullFT,Pooled KLT,A,,,42,,,,,23494,,,,,,,,,,,,,,,,,0.7909626248769975,0.6798806172553378,0.5225698997832955,0.17899682801735997,0.8316423191174487,0.44319544170474556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,
klt_per_class,KLT,CellViT-SAM-H,FullFT,Pooled KLT,A,,,42,Immune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7038960724603005,,,531621,644531,622708,0.5613709282649831,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,
klt_per_class,KLT,CellViT-SAM-H,FullFT,Pooled KLT,A,,,42,Stromal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5290465580466973,,,197957,260164,360652,0.3251275847116509,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,
klt_per_class,KLT,CellViT-SAM-H,FullFT,Pooled KLT,A,,,42,Epithelial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4148635965559347,,,223062,276562,109409,0.09863215486318394,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,
klt_per_class,KLT,CellViT-SAM-H,FullFT,Pooled KLT,A,,,42,Melanocyte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,
klt_per_class,KLT,CellViT-SAM-H,FullFT,Pooled KLT,A,,,42,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12497553975604983,,,17562,41757,16494,0.014869332160182032,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,A,,,42,,Background,Background,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,A,,,42,,Background,Immune,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,A,,,42,,Background,Stromal,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,A,,,42,,Background,Epithelial,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,A,,,42,,Background,Melanocyte,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,A,,,42,,Background,Other,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,A,,,42,,Immune,Background,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,A,,,42,,Immune,Immune,378039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,A,,,42,,Immune,Stromal,126362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,A,,,42,,Immune,Epithelial,22994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,A,,,42,,Immune,Melanocyte,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,A,,,42,,Immune,Other,4226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,A,,,42,,Stromal,Background,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,A,,,42,,Stromal,Immune,52384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,A,,,42,,Stromal,Stromal,136767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,A,,,42,,Stromal,Epithelial,5868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,A,,,42,,Stromal,Melanocyte,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,A,,,42,,Stromal,Other,2938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,A,,,42,,Epithelial,Background,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,A,,,42,,Epithelial,Immune,106396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,A,,,42,,Epithelial,Stromal,46563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,A,,,42,,Epithelial,Epithelial,66083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,A,,,42,,Epithelial,Melanocyte,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,A,,,42,,Epithelial,Other,4020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,A,,,42,,Melanocyte,Background,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,A,,,42,,Melanocyte,Immune,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,A,,,42,,Melanocyte,Stromal,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,A,,,42,,Melanocyte,Epithelial,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,A,,,42,,Melanocyte,Melanocyte,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
klt_confusion,KLT,CellViT-SAM-H,FullFT,Pooled KLT,A,,,42,,Melanocyte,Other,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkpoint_10 TEST,run/sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-19T110413_sthelar40x_klt_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,"Rows=true, columns=predicted; paired matches only."
