backbone,tissue,fold,seed,train_slide,test_slide,matched_test_patches,test_patch_id_sha256,peft_source_inference_json,fullft_source_inference_json,peft_bPQ,fullft_bPQ,delta_peft_minus_fullft_bPQ,absolute_delta_bPQ,peft_mPQ,fullft_mPQ,delta_peft_minus_fullft_mPQ,absolute_delta_mPQ,peft_F1det,fullft_F1det,delta_peft_minus_fullft_F1det,absolute_delta_F1det,peft_F1type,fullft_F1type,delta_peft_minus_fullft_F1type,absolute_delta_F1type,relative_mpq_recovery_peft_over_fullft,peft_trainable_params,peft_total_params,peft_trainable_pct,peft_training_wall_seconds,peft_training_wall_hours,peft_training_peak_allocated_gib,peft_inference_peak_allocated_gib,peft_inference_patches_per_second,peft_retained_model_state_bytes,peft_model_state_kind,peft_source_efficiency_json,peft_source_inference_efficiency_json,fullft_trainable_params,fullft_total_params,fullft_trainable_pct,fullft_training_wall_seconds,fullft_training_wall_hours,fullft_training_peak_allocated_gib,fullft_inference_peak_allocated_gib,fullft_inference_patches_per_second,fullft_retained_model_state_bytes,fullft_model_state_kind,fullft_source_efficiency_json,fullft_source_inference_efficiency_json
CellViT-SAM-H,Ovary,A,42,ovary_s0,ovary_s1,25498,e501c6aab1225b8b8a96a9e00d89d1b12dc0f10ecd006e9ff4fcd0ce70334617,run/sthelar40x_ovary_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-26T105512_sthelar40x_ovary_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,run/sthelar40x_ovary_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-09-02T100058_sthelar40x_ovary_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,0.44875987659719585,0.45011845601439016,-0.0013585794171943055,0.0013585794171943055,0.22264470198982342,0.24730147293865212,-0.024656770948828705,0.024656770948828705,0.8343549707732534,0.822512906202459,0.011842064570794397,0.011842064570794397,0.5054029144142186,0.5916757753208516,-0.086272860906633,0.086272860906633,0.900296708079271,7908779,707644395,1.1176205246421826,9281.548214996,2.5782078374988893,9.36176872253418,6.834444999694824,10.196043539278717,,,run/sthelar40x_ovary_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-26T105512_sthelar40x_ovary_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/efficiency_metrics.json,run/sthelar40x_ovary_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-26T105512_sthelar40x_ovary_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_efficiency_metrics.json,699736523,699736523,100.0,11386.701163946069,3.162972545540575,15.507665157318115,7.882327079772949,10.914088016940815,8397780545,canonical FullFT checkpoint size (provenance; weight may be retention-deleted),run/sthelar40x_ovary_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-09-02T100058_sthelar40x_ovary_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/efficiency_metrics.json,run/sthelar40x_ovary_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-09-02T100058_sthelar40x_ovary_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_efficiency_metrics.json
CellViT-SAM-H,Ovary,B,42,ovary_s1,ovary_s0,10039,0792454f7561464ffbbad200e7863074519bf3f66522fb5e97ed0aa2b4dd9189,run/sthelar40x_ovary_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-27T154219_sthelar40x_ovary_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,run/sthelar40x_ovary_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/log/2026-09-02T114048_sthelar40x_ovary_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/inference_results.json,0.3874301071935281,0.3888029515483302,-0.0013728443548021163,0.0013728443548021163,0.15482826483984696,0.15239689622806438,0.002431368611782586,0.002431368611782586,0.8328478630172788,0.8313090161034382,0.0015388469138405414,0.0015388469138405414,0.48059933978667174,0.45808939725539455,0.022509942531277194,0.022509942531277194,1.0159541872043378,7908779,707644395,1.1176205246421826,24111.212720721,6.697559089089166,9.36176872253418,6.834444999694824,9.3634324572663,,,run/sthelar40x_ovary_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-27T154219_sthelar40x_ovary_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/efficiency_metrics.json,run/sthelar40x_ovary_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-27T154219_sthelar40x_ovary_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_efficiency_metrics.json,699736523,699736523,100.0,26453.38243619702,7.348161787832505,15.501546382904053,7.884646415710449,9.173801141242816,8397780545,canonical FullFT checkpoint size (provenance; weight may be retention-deleted),run/sthelar40x_ovary_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/log/2026-09-02T114048_sthelar40x_ovary_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/efficiency_metrics.json,run/sthelar40x_ovary_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/log/2026-09-02T114048_sthelar40x_ovary_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/inference_efficiency_metrics.json
CellViT-SAM-H,Pancreatic,A,42,pancreatic_s0,pancreatic_s1,12647,6c5b9bfb903b0e1be01f4c8af47025b2de17cfc067b4756773b74d84bbfc7ed4,run/sthelar40x_pancreatic_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-26T105512_sthelar40x_pancreatic_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,run/sthelar40x_pancreatic_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-09-02T135333_sthelar40x_pancreatic_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,0.3774411660283502,0.3978447448704675,-0.020403578842117298,0.020403578842117298,0.12393072164987763,0.13928496588199685,-0.015354244232119216,0.015354244232119216,0.7337755706803492,0.7439689722370495,-0.010193401556700343,0.010193401556700343,0.2787625121793176,0.3322671014527872,-0.05350458927346963,0.05350458927346963,0.8897638080686509,7908779,707644395,1.1176205246421826,21705.93376197701,6.029426044993613,9.36176872253418,6.834444999694824,10.333550213408916,,,run/sthelar40x_pancreatic_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-26T105512_sthelar40x_pancreatic_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/efficiency_metrics.json,run/sthelar40x_pancreatic_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-26T105512_sthelar40x_pancreatic_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_efficiency_metrics.json,699736523,699736523,100.0,24961.167337110965,6.933657593641935,15.501546382904053,7.884646415710449,12.171346083736253,8397788692,canonical FullFT checkpoint size (provenance; weight may be retention-deleted),run/sthelar40x_pancreatic_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-09-02T135333_sthelar40x_pancreatic_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/efficiency_metrics.json,run/sthelar40x_pancreatic_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-09-02T135333_sthelar40x_pancreatic_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_efficiency_metrics.json
CellViT-SAM-H,Pancreatic,B,42,pancreatic_s1,pancreatic_s0,25526,131dba6a8406983810271632caff4321d009223660b4eac06350afd1f06466a3,run/sthelar40x_pancreatic_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-26T225723_sthelar40x_pancreatic_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,run/sthelar40x_pancreatic_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/log/2026-09-02T152702_sthelar40x_pancreatic_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/inference_results.json,0.3891657273168339,0.3769391518818473,0.01222657543498662,0.01222657543498662,0.1745340484967602,0.14755234859756658,0.026981699899193634,0.026981699899193634,0.72504314158917,0.6995596612567252,0.025483480332444852,0.025483480332444852,0.4167253543098746,0.3745009371346317,0.042224417175242945,0.042224417175242945,1.1828618802455213,7908779,707644395,1.1176205246421826,12253.390752036998,3.4037196533436105,9.36176872253418,6.834444999694824,13.435451237554313,,,run/sthelar40x_pancreatic_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-26T225723_sthelar40x_pancreatic_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/efficiency_metrics.json,run/sthelar40x_pancreatic_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-26T225723_sthelar40x_pancreatic_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_efficiency_metrics.json,699736523,699736523,100.0,13500.80852839502,3.750224591220839,15.507665157318115,7.882327079772949,14.201987212788683,8397788692,canonical FullFT checkpoint size (provenance; weight may be retention-deleted),run/sthelar40x_pancreatic_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/log/2026-09-02T152702_sthelar40x_pancreatic_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/efficiency_metrics.json,run/sthelar40x_pancreatic_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/log/2026-09-02T152702_sthelar40x_pancreatic_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/inference_efficiency_metrics.json
CellViT-SAM-H,Skin,A,42,skin_s1,skin_s2,12790,40d1b93990a1e94d7bc5cc7bca9bf05e0c8537e4aa3fbf7caa58e2bd26163bee,run/sthelar40x_skin_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-26T164216_sthelar40x_skin_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,run/sthelar40x_skin_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-09-02T192405_sthelar40x_skin_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,0.4400976317448564,0.4497178398316484,-0.009620208086792037,0.009620208086792037,0.13416291906979316,0.13189649218334407,0.0022664268864490966,0.0022664268864490966,0.7431512215650897,0.7527942237577113,-0.009643002192621597,0.009643002192621597,0.2425189705726829,0.2102681686225525,0.032250801950130414,0.032250801950130414,1.0171833750005923,7908779,707644395,1.1176205246421826,9771.164029709995,2.7142122304749985,9.36176872253418,6.834444999694824,13.530115463500156,,,run/sthelar40x_skin_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-26T164216_sthelar40x_skin_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/efficiency_metrics.json,run/sthelar40x_skin_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-26T164216_sthelar40x_skin_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_efficiency_metrics.json,699736523,699736523,100.0,12106.815962223918,3.3630044339510885,15.501546382904053,7.884646415710449,14.809767032907631,8397780545,canonical FullFT checkpoint size (provenance; weight may be retention-deleted),run/sthelar40x_skin_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-09-02T192405_sthelar40x_skin_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/efficiency_metrics.json,run/sthelar40x_skin_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-09-02T192405_sthelar40x_skin_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_efficiency_metrics.json
CellViT-SAM-H,Skin,B,42,skin_s2,skin_s1,11209,f3031bff17e940b3fe42adbb4bfbd4f26484bb7227111655332a7632620a51d7,run/sthelar40x_skin_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-26T230626_sthelar40x_skin_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,run/sthelar40x_skin_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/log/2026-09-02T194550_sthelar40x_skin_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/inference_results.json,0.2136613600833656,0.22397252581853913,-0.010311165735173544,0.010311165735173544,0.07166844811113465,0.07546163617516122,-0.0037931880640265647,0.0037931880640265647,0.6627763929487295,0.7089273933597449,-0.046151000411015386,0.046151000411015386,0.29358072481034897,0.27200964831620966,0.021571076494139307,0.021571076494139307,0.9497335565952767,7908779,707644395,1.1176205246421826,11496.166851656002,3.193379681015556,9.36176872253418,6.834444999694824,16.965867659695203,,,run/sthelar40x_skin_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-26T230626_sthelar40x_skin_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/efficiency_metrics.json,run/sthelar40x_skin_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-26T230626_sthelar40x_skin_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_efficiency_metrics.json,699736523,699736523,100.0,13356.172282462008,3.7100478562394468,15.501546382904053,7.884646415710449,18.74333909805376,8397780545,canonical FullFT checkpoint size (provenance; weight may be retention-deleted),run/sthelar40x_skin_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/log/2026-09-02T194550_sthelar40x_skin_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/efficiency_metrics.json,run/sthelar40x_skin_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/log/2026-09-02T194550_sthelar40x_skin_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/inference_efficiency_metrics.json
CellViT-SAM-H,Tonsil,A,42,tonsil_s0,tonsil_s1,21083,e6c67abea5f71f64b93f484dca1b8271dc1a36351cb2f69ae542e13e9105452b,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,run/sthelar40x_tonsil_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-31T225424_sthelar40x_tonsil_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_results.json,0.4522440218264186,0.463236366949859,-0.010992345123440384,0.010992345123440384,0.21584030891935824,0.23902646397032787,-0.02318615505096963,0.02318615505096963,0.8382589521280475,0.8269657724470442,0.011293179681003296,0.011293179681003296,0.48786643371037725,0.5385233464819953,-0.050656912771618046,0.050656912771618046,0.9029975398295316,7908779,707644395,1.1176205246421826,29688.760780654004,8.246877994626113,9.36176872253418,6.834444999694824,6.925425722364418,,,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/efficiency_metrics.json,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_efficiency_metrics.json,699736523,699736523,100.0,33630.588572243985,9.341830158956663,15.507665157318115,7.882327079772949,7.039465180848422,8397780609,canonical FullFT checkpoint size (provenance; weight may be retention-deleted),run/sthelar40x_tonsil_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-31T225424_sthelar40x_tonsil_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/efficiency_metrics.json,run/sthelar40x_tonsil_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/log/2026-08-31T225424_sthelar40x_tonsil_5class_slideind_foldA_fullft_lr1e-5_e10_seed42/inference_efficiency_metrics.json
CellViT-SAM-H,Tonsil,B,42,tonsil_s1,tonsil_s0,23067,1504d6aa6fde1cfdc9c35ba08d98d6c14e3a97208b3b0adf12801766c596de3c,run/sthelar40x_tonsil_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,run/sthelar40x_tonsil_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/log/2026-08-31T233216_sthelar40x_tonsil_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/inference_results.json,0.577059605163144,0.5836695529394049,-0.006609947776260894,0.006609947776260894,0.2603020413877553,0.27218951049837975,-0.011887469110624438,0.011887469110624438,0.8559936093955811,0.8561452284125879,-0.0001516190170067766,0.0001516190170067766,0.5107643498087211,0.5268588712739474,-0.016094521465226275,0.016094521465226275,0.9563264980753357,7908779,707644395,1.1176205246421826,23329.282131205007,6.480356147556947,9.36176872253418,6.834444999694824,5.242221495102304,,,run/sthelar40x_tonsil_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/efficiency_metrics.json,run/sthelar40x_tonsil_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldB_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_efficiency_metrics.json,699736523,699736523,100.0,25351.853247886,7.042181457746111,15.507665157318115,7.882327079772949,4.84430669855384,8397780609,canonical FullFT checkpoint size (provenance; weight may be retention-deleted),run/sthelar40x_tonsil_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/log/2026-08-31T233216_sthelar40x_tonsil_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/efficiency_metrics.json,run/sthelar40x_tonsil_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/log/2026-08-31T233216_sthelar40x_tonsil_5class_slideind_foldB_fullft_lr1e-5_e10_seed42/inference_efficiency_metrics.json
CellViT-256,Kidney,A,42,kidney_s0,kidney_s1,4449,b294169ffe32e16f2d9a571f70ab523bd530581e1f64bbc0e475f24dbba448ad,run/sthelar40x_kidney_5class_slideind_foldA_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-30T014011_sthelar40x_kidney_5class_slideind_foldA_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,run/sthelar40x_kidney_5class_slideind_foldA_cellvit256_fullft_lr1e-5_e10_seed42/log/2026-09-01T014503_sthelar40x_kidney_5class_slideind_foldA_cellvit256_fullft_lr1e-5_e10_seed42/inference_results.json,0.46812751383901174,0.570719498114938,-0.1025919842759263,0.1025919842759263,0.09888927072998394,0.15779473576486744,-0.0589054650348835,0.0589054650348835,0.8338601450165909,0.8549457327324639,-0.02108558771587299,0.02108558771587299,0.21043416382209185,0.31697411433972184,-0.10653995051762999,0.10653995051762999,0.626695626128748,374198,47116967,0.7941894901681595,5254.501538345998,1.459583760651666,2.040327548980713,1.5810580253601074,15.042816039609564,1613512,adapter safetensors,run/sthelar40x_kidney_5class_slideind_foldA_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-30T014011_sthelar40x_kidney_5class_slideind_foldA_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/efficiency_metrics.json,run/sthelar40x_kidney_5class_slideind_foldA_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-30T014011_sthelar40x_kidney_5class_slideind_foldA_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_efficiency_metrics.json,46743419,46743419,100.0,4953.1040812939755,1.375862244803882,2.667426109313965,1.6177992820739746,15.701409430755653,561447040,canonical FullFT checkpoint size (provenance; weight may be retention-deleted),run/sthelar40x_kidney_5class_slideind_foldA_cellvit256_fullft_lr1e-5_e10_seed42/log/2026-09-01T014503_sthelar40x_kidney_5class_slideind_foldA_cellvit256_fullft_lr1e-5_e10_seed42/efficiency_metrics.json,run/sthelar40x_kidney_5class_slideind_foldA_cellvit256_fullft_lr1e-5_e10_seed42/log/2026-09-01T014503_sthelar40x_kidney_5class_slideind_foldA_cellvit256_fullft_lr1e-5_e10_seed42/inference_efficiency_metrics.json
CellViT-256,Kidney,B,42,kidney_s1,kidney_s0,6723,b20a4b6f38be145511cdb41d76c9e6d2830968b56af08084050986485b1e3cb5,run/sthelar40x_kidney_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T172314_sthelar40x_kidney_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,run/sthelar40x_kidney_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/log/2026-09-01T031519_sthelar40x_kidney_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/inference_results.json,0.568279342749323,0.5940126184140747,-0.025733275664751698,0.025733275664751698,0.09647383181407689,0.09151542794031971,0.004958403873757178,0.004958403873757178,0.8938342203284767,0.8931090946115201,0.0007251257169565983,0.0007251257169565983,0.1726811290922512,0.2060136527914779,-0.03333252369922671,0.03333252369922671,1.054181070726028,374198,47116967,0.7941894901681595,3027.8405823079993,0.8410668284188887,2.040327548980713,1.5810580253601074,14.498688255618436,1613440,adapter safetensors,run/sthelar40x_kidney_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T172314_sthelar40x_kidney_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/efficiency_metrics.json,run/sthelar40x_kidney_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T172314_sthelar40x_kidney_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_efficiency_metrics.json,46743419,46743419,100.0,3263.4277500510216,0.906507708347506,2.667426109313965,1.6177992820739746,14.574574699504803,561442705,canonical FullFT checkpoint size (provenance; weight may be retention-deleted),run/sthelar40x_kidney_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/log/2026-09-01T031519_sthelar40x_kidney_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/efficiency_metrics.json,run/sthelar40x_kidney_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/log/2026-09-01T031519_sthelar40x_kidney_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/inference_efficiency_metrics.json
CellViT-256,Liver,A,42,liver_s0,liver_s1,9166,804074f4d9746fe34711ab8329cd95971876a36acf8f6fa8a4c397d23944bd17,run/sthelar40x_liver_5class_slideind_foldA_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T182535_sthelar40x_liver_5class_slideind_foldA_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,run/sthelar40x_liver_5class_slideind_foldA_cellvit256_fullft_lr1e-5_e10_seed42/log/2026-09-01T041949_sthelar40x_liver_5class_slideind_foldA_cellvit256_fullft_lr1e-5_e10_seed42/inference_results.json,0.4793617855769644,0.47095190815143506,0.008409877425529344,0.008409877425529344,0.07369064401690542,0.08208225059694871,-0.008391606580043287,0.008391606580043287,0.8324935736105297,0.8206102736619804,0.011883299948549308,0.011883299948549308,0.1136170507515096,0.13270486985759009,-0.019087819106080484,0.019087819106080484,0.8977658809424113,374198,47116967,0.7941894901681595,14196.196219257003,3.9433878386825008,2.040327548980713,1.5810580253601074,13.458645437427323,1613512,adapter safetensors,run/sthelar40x_liver_5class_slideind_foldA_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T182535_sthelar40x_liver_5class_slideind_foldA_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/efficiency_metrics.json,run/sthelar40x_liver_5class_slideind_foldA_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T182535_sthelar40x_liver_5class_slideind_foldA_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_efficiency_metrics.json,46743419,46743419,100.0,13893.573259395023,3.8593259053875064,2.667426109313965,1.6177992820739746,11.990032438636298,561442705,canonical FullFT checkpoint size (provenance; weight may be retention-deleted),run/sthelar40x_liver_5class_slideind_foldA_cellvit256_fullft_lr1e-5_e10_seed42/log/2026-09-01T041949_sthelar40x_liver_5class_slideind_foldA_cellvit256_fullft_lr1e-5_e10_seed42/efficiency_metrics.json,run/sthelar40x_liver_5class_slideind_foldA_cellvit256_fullft_lr1e-5_e10_seed42/log/2026-09-01T041949_sthelar40x_liver_5class_slideind_foldA_cellvit256_fullft_lr1e-5_e10_seed42/inference_efficiency_metrics.json
CellViT-256,Liver,B,42,liver_s1,liver_s0,20427,c190501712ee96da9433ec72d5f100102a64473809a4f9c0f7644314e577f11c,run/sthelar40x_liver_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T223640_sthelar40x_liver_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,run/sthelar40x_liver_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/log/2026-09-01T042018_sthelar40x_liver_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/inference_results.json,0.5721474362874098,0.462402901836448,0.10974453445096183,0.10974453445096183,0.25132797303600996,0.19617400517353895,0.05515396786247101,0.05515396786247101,0.865265694695322,0.87700193643923,-0.011736241743907971,0.011736241743907971,0.3963183053160058,0.389351436975422,0.006966868340583798,0.006966868340583798,1.2811481970492515,374198,47116967,0.7941894901681595,7200.252042720036,2.0000700118666765,2.040327548980713,1.5810580253601074,14.465706679258789,1613456,adapter safetensors,run/sthelar40x_liver_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T223640_sthelar40x_liver_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/efficiency_metrics.json,run/sthelar40x_liver_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-29T223640_sthelar40x_liver_5class_slideind_foldB_cellvit256_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_efficiency_metrics.json,46743419,46743419,100.0,6436.865464914998,1.7880181846986105,2.6759233474731445,1.6177992820739746,15.291060321015038,561447040,canonical FullFT checkpoint size (provenance; weight may be retention-deleted),run/sthelar40x_liver_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/log/2026-09-01T042018_sthelar40x_liver_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/efficiency_metrics.json,run/sthelar40x_liver_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/log/2026-09-01T042018_sthelar40x_liver_5class_slideind_foldB_cellvit256_fullft_lr1e-5_e10_seed42/inference_efficiency_metrics.json
